claim_id;ticket_id;claim_timestamp;claim_channel;claim_reason;claim_sequence
9560;54943;2025-10-12 07:12:05;Email;Urgency increased by user;1
9561;54947;2025-10-11 20:58:38;Portal;Issue not solved;1
9562;54947;2025-10-11 04:24:38;Phone;Ticket taking too long;2
9563;54948;2025-10-11 11:21:57;Phone;Ticket taking too long;1
9564;54949;2025-10-10 13:19:08;Email;Issue not solved;1
9565;54952;2025-10-11 09:26:16;Portal;Urgency increased by user;1
9566;54957;2025-10-11 00:07:34;Portal;No update provided;1
9567;54968;2025-10-10 17:47:43;Email;Issue not solved;1
9568;54984;2025-10-11 14:22:36;Phone;No update provided;1
9569;54996;2025-10-12 12:22:13;Phone;Issue not solved;1
9570;55007;2025-10-10 10:49:38;Email;Issue not solved;1
9571;55010;2025-10-11 09:12:06;Email;Urgency increased by user;1
9572;55010;2025-10-11 19:04:06;Email;Service still unavailable;2
9573;55017;2025-10-12 14:46:45;Email;Ticket taking too long;1
9574;55020;2025-10-10 20:18:57;Phone;Ticket taking too long;1
9575;55020;2025-10-10 10:25:57;Portal;Service still unavailable;2
9576;55021;2025-10-10 18:47:12;Phone;No update provided;1
9577;55035;2025-10-11 00:09:56;Portal;Service still unavailable;1
9578;55035;2025-10-10 22:54:56;Portal;No update provided;2
9579;55036;2025-10-11 04:32:30;Email;Issue not solved;1
9580;55039;2025-10-12 11:50:09;Portal;No update provided;1
9581;55042;2025-10-10 12:43:39;Portal;Ticket taking too long;1
9582;55046;2025-10-12 00:44:54;Email;No update provided;1
9583;55046;2025-10-12 09:31:54;Phone;No update provided;2
9584;55048;2025-10-11 21:59:24;Email;Issue not solved;1
9585;55053;2025-10-10 17:24:52;Email;No update provided;1
9586;55054;2025-10-11 07:10:58;Portal;Service still unavailable;1
9587;55077;2025-10-12 10:35:33;Email;Issue not solved;1
9588;55083;2025-10-10 12:55:00;Portal;Issue not solved;1
9589;55086;2025-10-11 20:46:08;Phone;Ticket taking too long;1
9590;55086;2025-10-12 18:04:08;Portal;No update provided;2
9591;55086;2025-10-12 09:45:08;Portal;Service still unavailable;3
9592;55095;2025-10-13 02:41:34;Email;Service still unavailable;1
9593;55103;2025-10-13 02:47:48;Phone;Issue not solved;1
9594;55123;2025-10-11 12:39:09;Email;Service still unavailable;1
9595;55135;2025-10-12 05:24:56;Email;Urgency increased by user;1
9596;55142;2025-10-12 11:12:59;Phone;Issue not solved;1
9597;55150;2025-10-13 06:24:12;Email;Urgency increased by user;1
9598;55150;2025-10-13 02:49:12;Email;Issue not solved;2
9599;55189;2025-10-13 20:37:37;Portal;Urgency increased by user;1
9600;55189;2025-10-12 09:11:37;Phone;Urgency increased by user;2
9601;55194;2025-10-12 22:56:53;Email;Issue not solved;1
9602;55194;2025-10-12 00:08:53;Phone;Urgency increased by user;2
9603;55202;2025-10-11 14:40:01;Email;Urgency increased by user;1
9604;55226;2025-10-12 17:35:34;Phone;No update provided;1
9605;55236;2025-10-12 14:48:51;Phone;Service still unavailable;1
9606;55246;2025-10-11 20:29:24;Phone;Ticket taking too long;1
9607;55246;2025-10-14 00:12:24;Email;Ticket taking too long;2
9608;55246;2025-10-12 09:44:24;Email;Ticket taking too long;3
9609;55246;2025-10-14 09:17:24;Phone;Ticket taking too long;4
9610;55253;2025-10-12 12:38:32;Phone;No update provided;1
9611;55263;2025-10-16 11:32:22;Phone;Service still unavailable;1
9612;55263;2025-10-15 10:12:22;Portal;No update provided;2
9613;55263;2025-10-13 11:56:22;Phone;Service still unavailable;3
9614;55263;2025-10-11 17:39:22;Portal;No update provided;4
9615;55264;2025-10-11 14:48:21;Portal;Service still unavailable;1
9616;55264;2025-10-11 15:25:21;Portal;Service still unavailable;2
9617;55264;2025-10-12 11:13:21;Email;Issue not solved;3
9618;55268;2025-10-12 00:32:19;Phone;No update provided;1
9619;55268;2025-10-12 00:10:19;Portal;Service still unavailable;2
9620;55269;2025-10-11 18:40:20;Phone;Ticket taking too long;1
9621;55273;2025-10-13 09:09:24;Portal;Urgency increased by user;1
9622;55278;2025-10-12 22:36:04;Phone;Ticket taking too long;1
9623;55283;2025-10-12 12:19:03;Email;Ticket taking too long;1
9624;55285;2025-10-12 20:29:39;Phone;Urgency increased by user;1
9625;55294;2025-10-13 08:44:16;Phone;Service still unavailable;1
9626;55315;2025-10-12 23:07:08;Phone;Urgency increased by user;1
9627;55315;2025-10-13 00:25:08;Portal;No update provided;2
9628;55315;2025-10-13 07:25:08;Email;Service still unavailable;3
9629;55321;2025-10-13 04:41:44;Email;Issue not solved;1
9630;55322;2025-10-12 16:23:01;Portal;Issue not solved;1
9631;55326;2025-10-12 10:33:28;Portal;Issue not solved;1
9632;55336;2025-10-14 23:04:01;Email;Service still unavailable;1
9633;55337;2025-10-13 02:46:58;Email;Service still unavailable;1
9634;55338;2025-10-13 00:32:33;Email;Service still unavailable;1
9635;55338;2025-10-14 09:28:33;Portal;Issue not solved;2
9636;55338;2025-10-13 06:40:33;Phone;Urgency increased by user;3
9637;55361;2025-10-13 17:44:51;Phone;Ticket taking too long;1
9638;55376;2025-10-13 08:45:07;Portal;Urgency increased by user;1
9639;55376;2025-10-14 09:55:07;Portal;Service still unavailable;2
9640;55376;2025-10-12 22:20:07;Portal;Urgency increased by user;3
9641;55383;2025-10-13 07:50:02;Phone;Service still unavailable;1
9642;55384;2025-10-13 04:37:08;Email;Service still unavailable;1
9643;55393;2025-10-14 10:52:18;Portal;Service still unavailable;1
9644;55396;2025-10-13 12:36:52;Email;Service still unavailable;1
9645;55396;2025-10-13 12:30:52;Portal;No update provided;2
9646;55402;2025-10-12 18:36:50;Email;Ticket taking too long;1
9647;55406;2025-10-13 03:43:02;Email;Issue not solved;1
9648;55411;2025-10-14 17:50:47;Email;Ticket taking too long;1
9649;55432;2025-10-13 08:33:53;Phone;No update provided;1
9650;55432;2025-10-12 17:54:53;Email;Ticket taking too long;2
9651;55432;2025-10-14 12:19:53;Phone;Issue not solved;3
9652;55439;2025-10-13 01:00:33;Phone;Ticket taking too long;1
9653;55453;2025-10-14 18:24:06;Phone;Service still unavailable;1
9654;55455;2025-10-14 12:55:13;Email;No update provided;1
9655;55482;2025-10-13 18:06:29;Portal;Issue not solved;1
9656;55485;2025-10-13 21:07:44;Email;Urgency increased by user;1
9657;55485;2025-10-13 21:07:44;Portal;No update provided;2
9658;55497;2025-10-13 19:02:33;Portal;Issue not solved;1
9659;55497;2025-10-14 09:35:33;Phone;Urgency increased by user;2
9660;55499;2025-10-14 02:16:35;Phone;Service still unavailable;1
9661;55499;2025-10-13 23:18:35;Email;Service still unavailable;2
9662;55505;2025-10-14 16:20:25;Phone;No update provided;1
9663;55514;2025-10-13 22:58:37;Phone;Service still unavailable;1
9664;55516;2025-10-15 01:29:05;Email;Urgency increased by user;1
9665;55516;2025-10-15 09:54:05;Portal;Ticket taking too long;2
9666;55516;2025-10-16 08:54:05;Portal;Service still unavailable;3
9667;55521;2025-10-13 15:01:38;Email;Urgency increased by user;1
9668;55526;2025-10-13 22:23:55;Email;Service still unavailable;1
9669;55529;2025-10-13 17:11:30;Portal;Urgency increased by user;1
9670;55534;2025-10-16 18:23:50;Phone;Urgency increased by user;1
9671;55542;2025-10-13 17:18:11;Phone;Ticket taking too long;1
9672;55542;2025-10-14 09:57:11;Portal;Service still unavailable;2
9673;55542;2025-10-14 07:45:11;Email;No update provided;3
9674;55555;2025-10-13 23:02:52;Email;Urgency increased by user;1
9675;55555;2025-10-14 20:48:52;Portal;Issue not solved;2
9676;55574;2025-10-14 16:51:01;Email;Urgency increased by user;1
9677;55578;2025-10-14 00:02:50;Portal;Issue not solved;1
9678;55578;2025-10-14 20:18:50;Phone;Urgency increased by user;2
9679;55581;2025-10-15 19:52:35;Phone;Urgency increased by user;1
9680;55581;2025-10-14 14:11:35;Portal;Issue not solved;2
9681;55590;2025-10-14 07:41:15;Phone;Urgency increased by user;1
9682;55593;2025-10-15 01:52:22;Email;Issue not solved;1
9683;55601;2025-10-13 19:07:56;Phone;Issue not solved;1
9684;55602;2025-10-13 15:33:33;Email;Service still unavailable;1
9685;55608;2025-10-13 19:40:24;Portal;Urgency increased by user;1
9686;55621;2025-10-14 12:52:05;Email;No update provided;1
9687;55624;2025-10-13 19:41:26;Phone;Issue not solved;1
9688;55624;2025-10-14 18:39:26;Phone;Ticket taking too long;2
9689;55628;2025-10-15 22:22:51;Portal;Ticket taking too long;1
9690;55628;2025-10-14 23:36:51;Portal;Issue not solved;2
9691;55635;2025-10-13 14:32:23;Phone;Service still unavailable;1
9692;55639;2025-10-14 13:32:13;Phone;Issue not solved;1
9693;55639;2025-10-14 05:23:13;Phone;Service still unavailable;2
9694;55639;2025-10-14 00:06:13;Portal;No update provided;3
9695;55641;2025-10-13 20:23:47;Portal;Ticket taking too long;1
9696;55643;2025-10-13 19:22:06;Email;Issue not solved;1
9697;55653;2025-10-14 12:36:58;Phone;No update provided;1
9698;55658;2025-10-13 17:07:04;Phone;Urgency increased by user;1
9699;55669;2025-10-14 04:42:57;Email;Ticket taking too long;1
9700;55672;2025-10-15 05:30:16;Phone;Urgency increased by user;1
9701;55674;2025-10-14 02:43:52;Email;Urgency increased by user;1
9702;55683;2025-10-15 15:02:25;Email;No update provided;1
9703;55683;2025-10-15 01:12:25;Portal;Service still unavailable;2
9704;55686;2025-10-14 12:33:03;Phone;Ticket taking too long;1
9705;55700;2025-10-16 20:40:12;Phone;No update provided;1
9706;55700;2025-10-15 10:54:12;Portal;Urgency increased by user;2
9707;55719;2025-10-15 23:38:56;Email;Urgency increased by user;1
9708;55723;2025-10-14 19:40:24;Phone;No update provided;1
9709;55725;2025-10-14 20:34:01;Portal;Service still unavailable;1
9710;55745;2025-10-15 07:37:41;Email;Urgency increased by user;1
9711;55748;2025-10-15 06:07:53;Email;Urgency increased by user;1
9712;55753;2025-10-14 13:11:27;Portal;Issue not solved;1
9713;55753;2025-10-14 18:32:27;Portal;Urgency increased by user;2
9714;55754;2025-10-16 13:38:51;Email;Service still unavailable;1
9715;55762;2025-10-15 04:48:09;Phone;No update provided;1
9716;55762;2025-10-15 00:02:09;Phone;Service still unavailable;2
9717;55762;2025-10-16 10:48:09;Email;No update provided;3
9718;55768;2025-10-14 22:56:13;Portal;Service still unavailable;1
9719;55776;2025-10-16 06:28:16;Email;No update provided;1
9720;55792;2025-10-16 12:05:15;Phone;Ticket taking too long;1
9721;55794;2025-10-14 10:51:48;Email;Ticket taking too long;1
9722;55794;2025-10-14 11:35:48;Email;Ticket taking too long;2
9723;55794;2025-10-14 10:49:48;Email;Service still unavailable;3
9724;55800;2025-10-16 07:09:26;Phone;Service still unavailable;1
9725;55811;2025-10-14 23:16:56;Phone;Ticket taking too long;1
9726;55813;2025-10-14 20:57:54;Portal;Service still unavailable;1
9727;55823;2025-10-14 22:31:57;Email;Urgency increased by user;1
9728;55823;2025-10-15 10:24:57;Phone;Service still unavailable;2
9729;55823;2025-10-15 08:04:57;Phone;Service still unavailable;3
9730;55823;2025-10-16 02:21:57;Portal;Urgency increased by user;4
9731;55835;2025-10-15 08:22:32;Email;Service still unavailable;1
9732;55835;2025-10-15 02:32:32;Phone;Ticket taking too long;2
9733;55835;2025-10-15 15:23:32;Portal;Service still unavailable;3
9734;55848;2025-10-14 18:45:39;Phone;Issue not solved;1
9735;55848;2025-10-15 06:34:39;Phone;Issue not solved;2
9736;55852;2025-10-17 06:15:28;Email;Ticket taking too long;1
9737;55852;2025-10-17 01:05:28;Email;Urgency increased by user;2
9738;55857;2025-10-15 00:44:20;Portal;Urgency increased by user;1
9739;55858;2025-10-15 10:02:54;Email;Issue not solved;1
9740;55862;2025-10-16 16:06:13;Email;No update provided;1
9741;55866;2025-10-14 18:09:58;Portal;Issue not solved;1
9742;55866;2025-10-14 23:51:58;Phone;Service still unavailable;2
9743;55871;2025-10-15 02:16:04;Portal;No update provided;1
9744;55886;2025-10-16 15:01:43;Portal;Issue not solved;1
9745;55890;2025-10-14 19:38:00;Phone;Service still unavailable;1
9746;55893;2025-10-14 14:17:18;Portal;Service still unavailable;1
9747;55894;2025-10-14 23:06:33;Portal;No update provided;1
9748;55901;2025-10-15 03:16:40;Phone;Urgency increased by user;1
9749;55914;2025-10-15 14:24:34;Phone;No update provided;1
9750;55921;2025-10-16 08:12:19;Email;No update provided;1
9751;55921;2025-10-16 22:24:19;Portal;Ticket taking too long;2
9752;55927;2025-10-15 20:35:53;Email;Service still unavailable;1
9753;55930;2025-10-16 18:29:30;Email;Urgency increased by user;1
9754;55930;2025-10-17 14:16:30;Portal;Issue not solved;2
9755;55930;2025-10-17 01:47:30;Portal;Service still unavailable;3
9756;55931;2025-10-16 09:21:52;Email;Urgency increased by user;1
9757;55933;2025-10-16 08:42:33;Email;Urgency increased by user;1
9758;55959;2025-10-16 06:14:54;Email;Issue not solved;1
9759;55976;2025-10-17 07:34:07;Portal;Ticket taking too long;1
9760;55976;2025-10-16 03:41:07;Phone;Urgency increased by user;2
9761;55976;2025-10-17 11:45:07;Phone;No update provided;3
9762;55978;2025-10-16 08:27:40;Portal;Ticket taking too long;1
9763;55990;2025-10-18 07:44:38;Portal;Issue not solved;1
9764;55990;2025-10-15 23:59:38;Portal;Ticket taking too long;2
9765;55992;2025-10-15 18:53:47;Phone;No update provided;1
9766;55992;2025-10-16 10:36:47;Phone;Issue not solved;2
9767;55992;2025-10-16 02:45:47;Phone;No update provided;3
9768;55994;2025-10-16 18:15:17;Phone;Service still unavailable;1
9769;56002;2025-10-17 13:32:15;Portal;Service still unavailable;1
9770;56003;2025-10-16 04:17:26;Phone;Issue not solved;1
9771;56003;2025-10-16 08:03:26;Email;Ticket taking too long;2
9772;56006;2025-10-15 19:03:43;Phone;Ticket taking too long;1
9773;56010;2025-10-16 22:01:43;Phone;Ticket taking too long;1
9774;56019;2025-10-17 18:38:02;Email;Issue not solved;1
9775;56019;2025-10-18 06:56:02;Email;No update provided;2
9776;56027;2025-10-16 08:45:26;Portal;Issue not solved;1
9777;56031;2025-10-15 17:58:36;Portal;No update provided;1
9778;56031;2025-10-15 16:08:36;Email;Issue not solved;2
9779;56031;2025-10-15 18:57:36;Phone;Service still unavailable;3
9780;56034;2025-10-15 12:41:59;Portal;Urgency increased by user;1
9781;56038;2025-10-16 04:17:21;Email;Service still unavailable;1
9782;56038;2025-10-16 09:23:21;Portal;No update provided;2
9783;56038;2025-10-16 03:13:21;Portal;Ticket taking too long;3
9784;56052;2025-10-15 13:58:10;Portal;No update provided;1
9785;56052;2025-10-16 23:54:10;Email;Issue not solved;2
9786;56052;2025-10-16 12:31:10;Phone;Ticket taking too long;3
9787;56052;2025-10-16 08:59:10;Phone;Issue not solved;4
9788;56055;2025-10-17 02:58:21;Phone;Urgency increased by user;1
9789;56061;2025-10-15 17:38:04;Phone;No update provided;1
9790;56061;2025-10-17 07:49:04;Email;Issue not solved;2
9791;56061;2025-10-15 18:01:04;Email;Urgency increased by user;3
9792;56061;2025-10-16 13:52:04;Phone;Urgency increased by user;4
9793;56077;2025-10-17 19:07:05;Email;Issue not solved;1
9794;56080;2025-10-16 14:16:48;Phone;Urgency increased by user;1
9795;56099;2025-10-16 06:52:02;Portal;Issue not solved;1
9796;56099;2025-10-16 18:59:02;Portal;Ticket taking too long;2
9797;56102;2025-10-15 17:58:36;Phone;Ticket taking too long;1
9798;56102;2025-10-17 00:03:36;Portal;No update provided;2
9799;56111;2025-10-16 10:45:13;Phone;Issue not solved;1
9800;56121;2025-10-15 17:38:46;Portal;No update provided;1
9801;56121;2025-10-15 21:51:46;Email;No update provided;2
9802;56144;2025-10-17 01:03:36;Email;Service still unavailable;1
9803;56144;2025-10-17 00:47:36;Phone;No update provided;2
9804;56144;2025-10-17 01:30:36;Email;Ticket taking too long;3
9805;56157;2025-10-16 21:20:41;Portal;No update provided;1
9806;56157;2025-10-17 04:42:41;Email;Urgency increased by user;2
9807;56157;2025-10-18 16:49:41;Portal;No update provided;3
9808;56162;2025-10-18 16:51:14;Portal;Urgency increased by user;1
9809;56166;2025-10-18 04:46:38;Phone;No update provided;1
9810;56168;2025-10-17 14:21:26;Phone;Issue not solved;1
9811;56168;2025-10-17 04:54:26;Email;Service still unavailable;2
9812;56182;2025-10-16 19:02:09;Phone;Issue not solved;1
9813;56182;2025-10-17 01:49:09;Phone;Ticket taking too long;2
9814;56182;2025-10-18 04:33:09;Portal;Urgency increased by user;3
9815;56184;2025-10-16 16:10:46;Email;No update provided;1
9816;56187;2025-10-16 13:56:42;Phone;Urgency increased by user;1
9817;56188;2025-10-17 01:01:19;Email;Service still unavailable;1
9818;56188;2025-10-17 09:11:19;Email;No update provided;2
9819;56188;2025-10-19 18:47:19;Portal;Issue not solved;3
9820;56199;2025-10-17 01:58:27;Email;Urgency increased by user;1
9821;56209;2025-10-17 10:43:08;Portal;Issue not solved;1
9822;56209;2025-10-18 05:59:08;Phone;Issue not solved;2
9823;56209;2025-10-16 17:38:08;Email;Service still unavailable;3
9824;56215;2025-10-18 12:53:29;Phone;Issue not solved;1
9825;56240;2025-10-17 07:11:03;Email;Ticket taking too long;1
9826;56240;2025-10-17 12:16:03;Email;Service still unavailable;2
9827;56240;2025-10-16 20:50:03;Phone;Ticket taking too long;3
9828;56241;2025-10-19 03:10:05;Portal;Issue not solved;1
9829;56241;2025-10-17 10:50:05;Email;Service still unavailable;2
9830;56257;2025-10-16 21:34:26;Portal;Urgency increased by user;1
9831;56266;2025-10-20 01:39:44;Email;Ticket taking too long;1
9832;56266;2025-10-20 19:42:44;Email;Urgency increased by user;2
9833;56266;2025-10-18 04:33:44;Email;Service still unavailable;3
9834;56274;2025-10-16 17:36:52;Portal;Urgency increased by user;1
9835;56280;2025-10-18 05:49:32;Phone;Issue not solved;1
9836;56297;2025-10-16 15:59:44;Email;Service still unavailable;1
9837;56327;2025-10-16 18:49:27;Email;Issue not solved;1
9838;56327;2025-10-17 11:39:27;Email;Urgency increased by user;2
9839;56327;2025-10-16 12:05:27;Portal;Urgency increased by user;3
9840;56331;2025-10-18 02:23:07;Email;Issue not solved;1
9841;56341;2025-10-17 02:34:24;Portal;No update provided;1
9842;56353;2025-10-18 18:04:11;Portal;Issue not solved;1
9843;56353;2025-10-18 01:50:11;Portal;Service still unavailable;2
9844;56353;2025-10-18 01:36:11;Email;Ticket taking too long;3
9845;56355;2025-10-18 22:29:57;Email;Urgency increased by user;1
9846;56367;2025-10-19 00:39:05;Phone;Urgency increased by user;1
9847;56381;2025-10-17 18:43:36;Portal;Issue not solved;1
9848;56387;2025-10-18 08:25:16;Phone;Urgency increased by user;1
9849;56387;2025-10-18 04:15:16;Portal;Issue not solved;2
9850;56387;2025-10-18 20:46:16;Portal;Issue not solved;3
9851;56391;2025-10-18 18:38:36;Email;No update provided;1
9852;56404;2025-10-19 16:52:45;Email;No update provided;1
9853;56418;2025-10-17 18:06:59;Email;No update provided;1
9854;56421;2025-10-19 14:21:15;Email;Urgency increased by user;1
9855;56421;2025-10-20 01:05:15;Phone;Urgency increased by user;2
9856;56421;2025-10-17 17:35:15;Phone;Issue not solved;3
9857;56421;2025-10-18 13:54:15;Phone;Issue not solved;4
9858;56424;2025-10-20 05:12:54;Email;Service still unavailable;1
9859;56424;2025-10-19 10:41:54;Portal;No update provided;2
9860;56451;2025-10-18 13:49:04;Portal;Urgency increased by user;1
9861;56451;2025-10-19 17:33:04;Portal;Issue not solved;2
9862;56478;2025-10-17 18:43:27;Portal;No update provided;1
9863;56499;2025-10-17 13:50:00;Phone;Issue not solved;1
9864;56504;2025-10-18 19:55:48;Phone;Ticket taking too long;1
9865;56507;2025-10-18 04:02:51;Phone;Service still unavailable;1
9866;56508;2025-10-18 20:56:50;Phone;Urgency increased by user;1
9867;56508;2025-10-18 12:20:50;Email;No update provided;2
9868;56510;2025-10-17 16:56:31;Phone;Service still unavailable;1
9869;56512;2025-10-18 02:50:40;Email;Issue not solved;1
9870;56518;2025-10-18 09:33:12;Portal;Issue not solved;1
9871;56527;2025-10-17 23:26:49;Phone;Issue not solved;1
9872;56536;2025-10-18 01:51:29;Phone;Ticket taking too long;1
9873;56536;2025-10-18 03:05:29;Phone;Ticket taking too long;2
9874;56540;2025-10-20 19:21:06;Portal;Service still unavailable;1
9875;56544;2025-10-18 14:21:10;Email;Issue not solved;1
9876;56553;2025-10-19 02:48:35;Phone;No update provided;1
9877;56553;2025-10-19 05:23:35;Email;Ticket taking too long;2
9878;56572;2025-10-21 13:53:35;Portal;Ticket taking too long;1
9879;56573;2025-10-21 05:50:38;Phone;Issue not solved;1
9880;56575;2025-10-20 14:12:28;Portal;Service still unavailable;1
9881;56589;2025-10-18 14:18:36;Email;Service still unavailable;1
9882;56603;2025-10-19 15:29:49;Portal;Issue not solved;1
9883;56619;2025-10-18 22:18:26;Portal;Ticket taking too long;1
9884;56631;2025-10-18 12:34:01;Email;Urgency increased by user;1
9885;56637;2025-10-21 10:28:00;Phone;Issue not solved;1
9886;56641;2025-10-21 00:48:58;Phone;Urgency increased by user;1
9887;56641;2025-10-19 15:38:58;Phone;No update provided;2
9888;56641;2025-10-19 12:44:58;Phone;No update provided;3
9889;56666;2025-10-19 09:29:19;Portal;Ticket taking too long;1
9890;56666;2025-10-20 06:51:19;Portal;Issue not solved;2
9891;56671;2025-10-18 17:11:31;Phone;Ticket taking too long;1
9892;56672;2025-10-20 11:14:26;Email;Urgency increased by user;1
9893;56672;2025-10-19 04:44:26;Email;No update provided;2
9894;56693;2025-10-19 16:36:14;Phone;Service still unavailable;1
9895;56694;2025-10-18 20:45:54;Email;Urgency increased by user;1
9896;56700;2025-10-18 13:24:27;Portal;Urgency increased by user;1
9897;56700;2025-10-18 13:43:27;Phone;Service still unavailable;2
9898;56700;2025-10-18 15:38:27;Email;Urgency increased by user;3
9899;56706;2025-10-18 23:43:46;Portal;No update provided;1
9900;56715;2025-10-21 12:52:40;Phone;Urgency increased by user;1
9901;56715;2025-10-20 19:26:40;Phone;Service still unavailable;2
9902;56732;2025-10-20 08:08:52;Email;Issue not solved;1
9903;56732;2025-10-20 11:04:52;Phone;Service still unavailable;2
9904;56754;2025-10-20 00:11:04;Email;No update provided;1
9905;56754;2025-10-21 00:17:04;Phone;Issue not solved;2
9906;56755;2025-10-19 11:15:22;Email;Issue not solved;1
9907;56762;2025-10-20 03:25:25;Portal;Issue not solved;1
9908;56764;2025-10-19 18:47:03;Phone;Issue not solved;1
9909;56765;2025-10-19 22:53:58;Phone;Issue not solved;1
9910;56765;2025-10-20 07:57:58;Portal;No update provided;2
9911;56770;2025-10-19 18:09:42;Email;Service still unavailable;1
9912;56772;2025-10-20 04:51:47;Portal;Issue not solved;1
9913;56772;2025-10-20 11:20:47;Portal;Service still unavailable;2
9914;56780;2025-10-19 17:49:19;Email;Ticket taking too long;1
9915;56784;2025-10-20 02:30:50;Email;No update provided;1
9916;56793;2025-10-19 13:38:03;Email;Urgency increased by user;1
9917;56795;2025-10-20 03:22:55;Portal;No update provided;1
9918;56797;2025-10-20 04:43:21;Portal;Issue not solved;1
9919;56803;2025-10-19 19:46:50;Phone;Urgency increased by user;1
9920;56803;2025-10-19 21:49:50;Email;Issue not solved;2
9921;56803;2025-10-19 21:01:50;Phone;Service still unavailable;3
9922;56804;2025-10-20 10:44:56;Portal;Urgency increased by user;1
9923;56809;2025-10-20 06:22:36;Portal;Urgency increased by user;1
9924;56834;2025-10-20 12:42:15;Portal;No update provided;1
9925;56838;2025-10-20 08:40:58;Portal;Service still unavailable;1
9926;56842;2025-10-21 19:19:21;Portal;No update provided;1
9927;56845;2025-10-20 12:47:09;Portal;Urgency increased by user;1
9928;56849;2025-10-20 23:55:28;Phone;Ticket taking too long;1
9929;56851;2025-10-20 21:21:36;Portal;No update provided;1
9930;56857;2025-10-20 10:49:02;Email;Issue not solved;1
9931;56858;2025-10-19 20:30:27;Email;Urgency increased by user;1
9932;56860;2025-10-21 21:53:46;Phone;Urgency increased by user;1
9933;56872;2025-10-21 19:13:47;Phone;Urgency increased by user;1
9934;56880;2025-10-19 19:06:27;Email;Issue not solved;1
9935;56880;2025-10-20 04:49:27;Phone;Issue not solved;2
9936;56881;2025-10-21 23:01:02;Portal;Issue not solved;1
9937;56897;2025-10-22 06:52:59;Phone;Service still unavailable;1
9938;56900;2025-10-22 03:10:04;Email;Issue not solved;1
9939;56924;2025-10-20 16:42:53;Email;Service still unavailable;1
9940;56925;2025-10-21 20:28:15;Email;No update provided;1
9941;56926;2025-10-22 08:58:52;Email;Urgency increased by user;1
9942;56950;2025-10-22 07:33:01;Email;Service still unavailable;1
9943;56958;2025-10-20 18:56:29;Phone;Issue not solved;1
9944;56961;2025-10-21 17:19:03;Portal;Ticket taking too long;1
9945;56972;2025-10-25 06:01:27;Email;Service still unavailable;1
9946;56991;2025-10-21 09:10:03;Phone;Service still unavailable;1
9947;56991;2025-10-20 13:21:03;Portal;No update provided;2
9948;56993;2025-10-21 14:10:54;Phone;Ticket taking too long;1
9949;56993;2025-10-21 13:23:54;Portal;Urgency increased by user;2
9950;56995;2025-10-23 03:59:37;Email;Ticket taking too long;1
9951;57003;2025-10-21 15:00:34;Portal;Service still unavailable;1
9952;57003;2025-10-21 15:10:34;Email;Ticket taking too long;2
9953;57003;2025-10-20 23:43:34;Email;Urgency increased by user;3
9954;57005;2025-10-20 18:30:50;Portal;No update provided;1
9955;57007;2025-10-21 07:19:57;Email;Service still unavailable;1
9956;57007;2025-10-22 14:21:57;Email;Service still unavailable;2
9957;57007;2025-10-20 15:24:57;Email;Service still unavailable;3
9958;57018;2025-10-20 21:42:14;Phone;Issue not solved;1
9959;57020;2025-10-20 12:17:32;Email;Service still unavailable;1
9960;57024;2025-10-25 12:05:27;Phone;Ticket taking too long;1
9961;57026;2025-10-21 06:35:48;Portal;No update provided;1
9962;57026;2025-10-21 15:55:48;Portal;Service still unavailable;2
9963;57040;2025-10-22 13:29:04;Phone;Urgency increased by user;1
9964;57040;2025-10-22 13:41:04;Email;Ticket taking too long;2
9965;57043;2025-10-20 16:07:48;Email;Urgency increased by user;1
9966;57043;2025-10-20 13:56:48;Email;Urgency increased by user;2
9967;57043;2025-10-20 11:56:48;Email;No update provided;3
9968;57045;2025-10-21 12:05:57;Email;Service still unavailable;1
9969;57069;2025-10-21 11:32:35;Email;Issue not solved;1
9970;57076;2025-10-21 15:46:44;Portal;No update provided;1
9971;57077;2025-10-21 02:37:52;Phone;Service still unavailable;1
9972;57077;2025-10-20 17:36:52;Email;Urgency increased by user;2
9973;57090;2025-10-23 15:20:30;Phone;Ticket taking too long;1
9974;57091;2025-10-20 14:30:33;Phone;No update provided;1
9975;57093;2025-10-21 08:38:02;Portal;No update provided;1
9976;57093;2025-10-21 16:28:02;Phone;Service still unavailable;2
9977;57133;2025-10-23 09:16:58;Email;Urgency increased by user;1
9978;57140;2025-10-21 15:34:24;Portal;No update provided;1
9979;57142;2025-10-22 09:41:10;Phone;Service still unavailable;1
9980;57146;2025-10-22 05:34:21;Phone;Service still unavailable;1
9981;57147;2025-10-21 19:54:50;Phone;Urgency increased by user;1
9982;57150;2025-10-22 02:49:48;Email;Service still unavailable;1
9983;57153;2025-10-24 16:41:01;Email;Service still unavailable;1
9984;57159;2025-10-22 11:59:30;Portal;Service still unavailable;1
9985;57159;2025-10-22 17:43:30;Phone;Issue not solved;2
9986;57165;2025-10-21 15:32:33;Email;Urgency increased by user;1
9987;57181;2025-10-23 08:27:09;Email;Ticket taking too long;1
9988;57192;2025-10-23 08:45:34;Portal;Service still unavailable;1
9989;57192;2025-10-22 07:37:34;Portal;Urgency increased by user;2
9990;57207;2025-10-21 13:26:11;Portal;Urgency increased by user;1
9991;57218;2025-10-22 08:17:03;Portal;Issue not solved;1
9992;57238;2025-10-22 20:29:08;Phone;Ticket taking too long;1
