return_id;ticket_id;returned_from_group_id;returned_to_group_id;return_timestamp;return_reason;wrong_group_flag;missing_minimum_data_flag
2975;52785;3;1;2025-09-29 23:02:13;Insufficient reproduction steps;0;1
2976;52806;4;1;2025-09-29 12:04:01;Already solved in N1;1;0
2977;52815;5;1;2025-09-29 18:15:07;Already solved in N1;0;1
2978;52825;3;1;2025-09-29 17:37:25;Already solved in N1;1;0
2979;52835;4;1;2025-09-29 14:52:10;Wrong categorization;0;1
2980;52838;4;1;2025-09-29 17:22:25;Missing user impact / urgency;0;1
2981;52839;5;1;2025-09-29 17:51:03;Insufficient reproduction steps;1;0
2982;52853;5;1;2025-09-29 17:28:41;Wrong support group;0;1
2983;52870;8;1;2025-09-29 14:29:54;Missing user impact / urgency;1;1
2984;52889;4;1;2025-09-30 10:56:19;Missing user impact / urgency;0;1
2985;52893;8;1;2025-09-30 15:52:28;Wrong categorization;1;0
2986;52906;3;1;2025-09-30 15:08:21;Missing user impact / urgency;0;1
2987;52934;4;1;2025-09-30 13:33:25;Wrong categorization;0;1
2988;52949;2;1;2025-09-30 15:35:48;Wrong categorization;0;1
2989;52964;5;1;2025-09-30 21:54:52;Already solved in N1;0;1
2990;52972;3;1;2025-09-30 16:22:14;Insufficient reproduction steps;1;1
2991;53006;4;1;2025-09-30 19:58:29;Missing diagnostic evidence;0;0
2992;53021;3;1;2025-09-30 23:33:19;Wrong support group;0;1
2993;53041;4;1;2025-09-30 21:54:30;Missing user impact / urgency;0;0
2994;53061;5;1;2025-10-01 21:57:59;Insufficient reproduction steps;0;1
2995;53075;2;1;2025-10-01 16:51:14;Wrong support group;0;1
2996;53087;8;1;2025-10-01 16:35:09;Already solved in N1;1;0
2997;53103;7;1;2025-10-01 14:26:56;Missing user impact / urgency;1;0
2998;53104;8;1;2025-10-01 12:59:10;Wrong support group;1;0
2999;53133;4;1;2025-10-01 17:11:28;Missing user impact / urgency;0;1
3000;53142;5;1;2025-10-02 00:15:01;Missing user impact / urgency;1;0
3001;53171;4;1;2025-10-01 19:27:31;Missing diagnostic evidence;0;0
3002;53193;7;1;2025-10-01 11:10:13;Wrong support group;1;0
3003;53214;7;1;2025-10-01 16:11:26;Wrong support group;1;0
3004;53235;5;1;2025-10-01 14:01:18;Missing user impact / urgency;0;1
3005;53237;5;1;2025-10-01 16:15:01;Missing diagnostic evidence;0;1
3006;53243;3;1;2025-10-01 14:22:45;Wrong support group;1;1
3007;53251;2;1;2025-10-01 15:18:45;Already solved in N1;0;1
3008;53271;2;1;2025-10-02 16:07:25;Insufficient reproduction steps;1;0
3009;53288;5;1;2025-10-02 15:10:44;Insufficient reproduction steps;0;1
3010;53305;5;1;2025-10-02 15:41:41;Wrong support group;0;1
3011;53387;4;1;2025-10-02 19:27:15;Wrong categorization;0;1
3012;53411;4;1;2025-10-02 23:53:50;Wrong categorization;0;1
3013;53422;7;1;2025-10-02 19:14:49;Wrong categorization;1;0
3014;53431;5;1;2025-10-02 16:56:38;Already solved in N1;0;0
3015;53483;4;1;2025-10-03 10:40:55;Missing user impact / urgency;1;0
3016;53522;6;1;2025-10-03 14:26:33;Wrong support group;1;0
3017;53535;5;1;2025-10-03 12:17:45;Insufficient reproduction steps;0;1
3018;53568;6;1;2025-10-03 22:29:43;Missing diagnostic evidence;1;0
3019;53581;3;1;2025-10-03 18:54:59;Missing user impact / urgency;0;1
3020;53583;2;1;2025-10-03 19:33:07;Already solved in N1;0;1
3021;53616;2;1;2025-10-03 19:05:08;Insufficient reproduction steps;0;1
3022;53621;2;1;2025-10-03 18:21:49;Missing user impact / urgency;1;0
3023;53635;3;1;2025-10-03 18:10:02;Already solved in N1;1;0
3024;53638;2;1;2025-10-03 13:32:59;Insufficient reproduction steps;0;1
3025;53639;3;1;2025-10-04 00:23:20;Wrong categorization;1;0
3026;53640;3;1;2025-10-03 14:12:52;Missing user impact / urgency;0;0
3027;53649;3;1;2025-10-03 13:13:47;Wrong categorization;1;0
3028;53699;2;1;2025-10-05 08:19:02;Missing user impact / urgency;0;1
3029;53730;8;1;2025-10-04 15:39:02;Already solved in N1;0;1
3030;53750;4;1;2025-10-04 15:31:49;Wrong support group;0;1
3031;53757;4;1;2025-10-04 15:47:32;Missing diagnostic evidence;0;1
3032;53782;5;1;2025-10-04 10:41:12;Missing diagnostic evidence;0;1
3033;53798;5;1;2025-10-04 16:10:45;Missing diagnostic evidence;0;1
3034;53810;5;1;2025-10-04 17:54:17;Missing diagnostic evidence;0;1
3035;53842;7;1;2025-10-04 17:26:05;Wrong categorization;1;0
3036;53862;2;1;2025-10-04 16:33:28;Wrong support group;0;1
3037;53885;5;1;2025-10-05 19:45:19;Missing user impact / urgency;1;1
3038;53905;6;1;2025-10-05 18:42:34;Missing user impact / urgency;1;0
3039;53914;2;1;2025-10-05 15:57:11;Missing diagnostic evidence;1;0
3040;53927;3;1;2025-10-05 10:42:03;Insufficient reproduction steps;1;0
3041;53936;7;1;2025-10-05 20:20:58;Wrong support group;1;0
3042;53938;2;1;2025-10-05 13:53:04;Missing diagnostic evidence;0;1
3043;53946;4;1;2025-10-05 12:56:55;Insufficient reproduction steps;0;1
3044;53949;7;1;2025-10-05 20:32:08;Insufficient reproduction steps;1;0
3045;54020;4;1;2025-10-05 21:12:04;Missing diagnostic evidence;0;1
3046;54049;7;1;2025-10-05 15:27:39;Missing diagnostic evidence;1;0
3047;54108;2;1;2025-10-06 20:40:42;Missing diagnostic evidence;0;1
3048;54125;8;1;2025-10-06 19:42:01;Missing user impact / urgency;1;1
3049;54161;4;1;2025-10-06 17:16:09;Already solved in N1;0;1
3050;54169;4;1;2025-10-06 18:41:04;Already solved in N1;0;1
3051;54175;5;1;2025-10-06 18:17:09;Insufficient reproduction steps;0;1
3052;54214;3;1;2025-10-06 09:51:17;Missing diagnostic evidence;0;1
3053;54252;3;1;2025-10-06 14:36:00;Missing user impact / urgency;1;0
3054;54307;2;1;2025-10-07 17:51:24;Missing diagnostic evidence;0;1
3055;54315;3;1;2025-10-07 14:07:54;Missing user impact / urgency;1;0
3056;54335;5;1;2025-10-07 17:31:58;Missing diagnostic evidence;0;1
3057;54341;6;1;2025-10-07 19:03:28;Wrong support group;1;0
3058;54358;4;1;2025-10-07 12:33:26;Already solved in N1;0;1
3059;54388;8;1;2025-10-07 18:31:24;Missing diagnostic evidence;1;1
3060;54395;2;1;2025-10-07 13:51:40;Wrong support group;1;0
3061;54402;6;1;2025-10-07 22:14:23;Wrong categorization;1;0
3062;54424;5;1;2025-10-07 13:42:58;Missing diagnostic evidence;0;1
3063;54459;8;1;2025-10-07 16:53:30;Wrong categorization;1;0
3064;54470;5;1;2025-10-07 11:53:43;Wrong categorization;0;1
3065;54475;7;1;2025-10-07 11:52:59;Wrong support group;1;0
3066;54494;3;1;2025-10-08 15:16:08;Missing diagnostic evidence;0;1
3067;54527;5;1;2025-10-08 14:17:49;Missing user impact / urgency;0;1
3068;54528;2;1;2025-10-08 11:01:37;Wrong support group;0;0
3069;54542;5;1;2025-10-08 20:51:41;Already solved in N1;0;1
3070;54555;5;1;2025-10-08 21:24:57;Wrong support group;0;1
3071;54562;8;1;2025-10-08 14:45:39;Wrong support group;0;1
3072;54582;4;1;2025-10-08 17:53:17;Already solved in N1;0;1
3073;54583;8;1;2025-10-08 09:59:14;Insufficient reproduction steps;1;0
3074;54591;8;1;2025-10-08 19:21:37;Missing diagnostic evidence;0;1
3075;54603;5;1;2025-10-08 14:55:36;Wrong support group;1;0
3076;54626;4;1;2025-10-08 17:33:03;Missing user impact / urgency;0;1
3077;54639;2;1;2025-10-08 10:28:17;Wrong support group;0;1
3078;54726;3;1;2025-10-09 20:35:59;Wrong categorization;1;0
3079;54727;4;1;2025-10-09 11:00:28;Insufficient reproduction steps;0;0
3080;54728;5;1;2025-10-09 13:57:48;Already solved in N1;0;1
3081;54761;5;1;2025-10-09 16:51:15;Missing diagnostic evidence;0;1
3082;54770;5;1;2025-10-09 18:34:25;Missing diagnostic evidence;0;1
3083;54776;3;1;2025-10-09 10:48:10;Wrong categorization;1;1
3084;54856;2;1;2025-10-09 10:50:16;Wrong support group;0;0
3085;54862;5;1;2025-10-09 13:22:08;Already solved in N1;0;1
3086;54864;2;1;2025-10-10 00:26:21;Wrong categorization;0;1
3087;54881;2;1;2025-10-09 17:57:52;Wrong categorization;0;1
3088;54905;2;1;2025-10-10 18:29:39;Already solved in N1;0;1
3089;54918;7;1;2025-10-10 20:34:46;Insufficient reproduction steps;1;0
3090;54921;8;1;2025-10-10 16:16:18;Wrong support group;0;1
3091;54927;7;1;2025-10-10 19:50:57;Wrong support group;1;0
3092;54933;8;1;2025-10-10 19:42:29;Wrong categorization;1;0
3093;54938;4;1;2025-10-10 15:48:24;Missing diagnostic evidence;0;1
3094;54948;4;1;2025-10-10 21:00:34;Missing diagnostic evidence;1;0
3095;54975;6;1;2025-10-10 17:23:18;Insufficient reproduction steps;1;0
3096;54986;5;1;2025-10-10 18:32:18;Missing diagnostic evidence;0;0
3097;55020;2;1;2025-10-10 12:48:08;Wrong categorization;0;1
3098;55044;3;1;2025-10-10 13:26:25;Missing user impact / urgency;0;1
3099;55074;3;1;2025-10-10 13:06:07;Wrong support group;0;1
3100;55095;8;1;2025-10-11 23:51:55;Missing diagnostic evidence;0;0
3101;55138;6;1;2025-10-11 15:11:26;Already solved in N1;0;1
3102;55141;8;1;2025-10-11 18:30:27;Missing user impact / urgency;1;0
3103;55144;7;1;2025-10-11 23:09:19;Already solved in N1;0;1
3104;55201;3;1;2025-10-11 18:12:09;Missing diagnostic evidence;0;1
3105;55220;5;1;2025-10-11 18:49:52;Wrong categorization;0;1
3106;55221;2;1;2025-10-11 18:58:09;Already solved in N1;0;1
3107;55237;8;1;2025-10-11 16:35:49;Missing diagnostic evidence;0;1
3108;55246;2;1;2025-10-11 10:14:04;Missing diagnostic evidence;0;1
3109;55256;4;1;2025-10-11 19:33:40;Missing user impact / urgency;0;1
3110;55283;8;1;2025-10-12 11:34:48;Missing diagnostic evidence;1;0
3111;55365;3;1;2025-10-12 13:43:22;Already solved in N1;1;0
3112;55395;8;1;2025-10-12 14:04:54;Insufficient reproduction steps;1;1
3113;55398;4;1;2025-10-12 11:19:33;Wrong categorization;0;1
3114;55409;3;1;2025-10-12 11:54:40;Missing user impact / urgency;0;1
3115;55415;8;1;2025-10-12 16:36:39;Missing diagnostic evidence;1;0
3116;55481;3;1;2025-10-13 14:50:09;Already solved in N1;1;0
3117;55485;4;1;2025-10-13 11:22:11;Already solved in N1;0;0
3118;55502;4;1;2025-10-13 21:34:24;Wrong categorization;0;0
3119;55514;5;1;2025-10-13 21:49:43;Wrong support group;1;1
3120;55517;2;1;2025-10-13 19:42:25;Missing user impact / urgency;0;1
3121;55522;5;1;2025-10-13 17:25:58;Missing diagnostic evidence;0;1
3122;55549;5;1;2025-10-13 16:36:27;Wrong support group;0;0
3123;55612;8;1;2025-10-13 15:35:31;Wrong support group;1;0
3124;55676;4;1;2025-10-13 15:28:45;Wrong categorization;1;0
3125;55683;8;1;2025-10-14 16:50:32;Missing diagnostic evidence;1;0
3126;55685;3;1;2025-10-14 15:45:45;Missing diagnostic evidence;0;1
3127;55686;5;1;2025-10-14 12:32:31;Wrong support group;0;1
3128;55699;4;1;2025-10-14 13:29:09;Missing user impact / urgency;0;1
3129;55711;3;1;2025-10-14 19:27:30;Already solved in N1;1;0
3130;55718;3;1;2025-10-14 17:36:32;Missing user impact / urgency;0;1
3131;55731;5;1;2025-10-14 15:31:27;Insufficient reproduction steps;0;0
3132;55735;6;1;2025-10-14 18:40:39;Already solved in N1;1;0
3133;55773;3;1;2025-10-14 21:07:16;Missing diagnostic evidence;1;0
3134;55781;5;1;2025-10-14 16:16:27;Wrong categorization;0;1
3135;55789;5;1;2025-10-14 17:32:47;Wrong support group;0;1
3136;55814;5;1;2025-10-14 21:42:02;Already solved in N1;0;0
3137;55828;5;1;2025-10-14 17:41:25;Missing diagnostic evidence;0;1
3138;55832;5;1;2025-10-14 14:06:35;Wrong categorization;0;1
3139;55845;5;1;2025-10-14 21:09:12;Wrong support group;0;1
3140;55872;5;1;2025-10-14 13:52:03;Insufficient reproduction steps;0;1
3141;55879;2;1;2025-10-14 18:10:54;Insufficient reproduction steps;0;1
3142;55885;3;1;2025-10-14 14:02:47;Wrong support group;1;0
3143;55889;5;1;2025-10-14 15:50:05;Missing user impact / urgency;0;1
3144;55896;2;1;2025-10-14 16:23:10;Already solved in N1;1;0
3145;55916;8;1;2025-10-15 17:38:44;Missing user impact / urgency;1;0
3146;55964;5;1;2025-10-15 17:48:22;Missing diagnostic evidence;1;0
3147;55984;2;1;2025-10-15 19:31:06;Missing user impact / urgency;1;0
3148;55999;2;1;2025-10-16 02:18:51;Already solved in N1;1;0
3149;56011;2;1;2025-10-15 14:05:41;Wrong support group;1;0
3150;56020;4;1;2025-10-15 14:26:34;Wrong categorization;0;1
3151;56022;8;1;2025-10-15 21:30:14;Wrong categorization;1;0
3152;56028;4;1;2025-10-15 13:11:56;Insufficient reproduction steps;0;1
3153;56029;5;1;2025-10-15 14:56:29;Missing diagnostic evidence;0;1
3154;56037;5;1;2025-10-15 17:25:42;Wrong support group;0;1
3155;56044;3;1;2025-10-15 14:40:56;Wrong support group;0;1
3156;56079;5;1;2025-10-15 17:06:54;Wrong support group;0;1
3157;56091;5;1;2025-10-15 13:57:23;Missing user impact / urgency;0;1
3158;56189;5;1;2025-10-16 10:53:21;Wrong categorization;0;1
3159;56206;3;1;2025-10-16 07:55:51;Insufficient reproduction steps;1;1
3160;56230;7;1;2025-10-16 16:31:16;Wrong support group;0;1
3161;56241;3;1;2025-10-16 18:56:27;Wrong categorization;1;0
3162;56242;5;1;2025-10-16 20:05:10;Missing user impact / urgency;1;0
3163;56252;3;1;2025-10-16 14:22:26;Missing user impact / urgency;0;1
3164;56262;8;1;2025-10-16 11:37:44;Missing diagnostic evidence;1;0
3165;56266;2;1;2025-10-16 21:28:38;Insufficient reproduction steps;1;0
3166;56275;5;1;2025-10-16 22:05:11;Missing user impact / urgency;0;1
3167;56302;8;1;2025-10-16 16:25:40;Missing diagnostic evidence;1;0
3168;56311;6;1;2025-10-16 13:07:19;Already solved in N1;1;0
3169;56313;5;1;2025-10-16 18:07:53;Wrong categorization;0;1
3170;56334;8;1;2025-10-16 15:42:47;Missing user impact / urgency;0;1
3171;56344;8;1;2025-10-16 19:10:06;Missing diagnostic evidence;0;0
3172;56347;5;1;2025-10-17 19:25:21;Wrong categorization;1;0
3173;56357;4;1;2025-10-17 15:31:10;Wrong categorization;1;1
3174;56396;4;1;2025-10-17 14:47:50;Already solved in N1;0;1
3175;56403;4;1;2025-10-17 14:57:03;Missing diagnostic evidence;1;0
3176;56407;7;1;2025-10-17 18:59:06;Missing user impact / urgency;0;1
3177;56416;7;1;2025-10-17 09:56:00;Wrong support group;1;0
3178;56417;3;1;2025-10-17 13:29:03;Insufficient reproduction steps;0;1
3179;56470;6;1;2025-10-17 19:27:50;Missing user impact / urgency;1;0
3180;56473;8;1;2025-10-17 13:15:46;Missing user impact / urgency;1;0
3181;56477;3;1;2025-10-17 11:34:11;Wrong categorization;1;0
3182;56482;7;1;2025-10-17 19:22:14;Wrong categorization;0;1
3183;56501;3;1;2025-10-17 20:19:13;Already solved in N1;0;1
3184;56510;5;1;2025-10-17 22:28:04;Already solved in N1;0;1
3185;56522;4;1;2025-10-18 00:37:27;Wrong categorization;0;1
3186;56527;2;1;2025-10-17 15:28:40;Wrong categorization;0;1
3187;56578;4;1;2025-10-18 14:49:31;Insufficient reproduction steps;0;1
3188;56613;4;1;2025-10-18 11:37:37;Missing user impact / urgency;0;0
3189;56616;6;1;2025-10-18 21:59:38;Missing user impact / urgency;1;0
3190;56622;2;1;2025-10-18 15:33:49;Missing user impact / urgency;0;1
3191;56628;4;1;2025-10-18 14:50:37;Wrong support group;0;1
3192;56630;4;1;2025-10-18 16:56:45;Insufficient reproduction steps;1;0
3193;56643;3;1;2025-10-18 19:20:32;Wrong support group;0;1
3194;56647;3;1;2025-10-18 12:10:29;Wrong categorization;0;1
3195;56658;5;1;2025-10-18 17:49:13;Wrong support group;0;1
3196;56675;5;1;2025-10-18 16:50:02;Wrong categorization;0;1
3197;56714;2;1;2025-10-19 16:56:49;Missing diagnostic evidence;0;1
3198;56718;5;1;2025-10-19 15:40:28;Missing user impact / urgency;0;1
3199;56728;8;1;2025-10-19 11:23:32;Wrong categorization;0;0
3200;56739;8;1;2025-10-19 20:39:43;Wrong support group;1;0
3201;56740;2;1;2025-10-19 11:32:19;Missing user impact / urgency;0;1
3202;56785;3;1;2025-10-19 17:05:21;Insufficient reproduction steps;0;1
3203;56816;7;1;2025-10-19 17:20:23;Wrong categorization;1;0
3204;56842;3;1;2025-10-19 21:00:28;Insufficient reproduction steps;0;1
3205;56853;2;1;2025-10-19 19:48:28;Insufficient reproduction steps;1;0
3206;56856;3;1;2025-10-19 15:39:37;Wrong categorization;1;0
3207;56864;2;1;2025-10-19 18:24:39;Wrong support group;0;1
3208;56871;2;1;2025-10-19 14:17:09;Insufficient reproduction steps;0;1
3209;56883;6;1;2025-10-19 16:25:05;Missing diagnostic evidence;1;0
3210;56927;4;1;2025-10-20 14:18:23;Missing diagnostic evidence;0;0
3211;56937;6;1;2025-10-20 20:46:05;Wrong categorization;1;0
3212;56939;5;1;2025-10-20 16:47:27;Wrong categorization;0;1
3213;56943;8;1;2025-10-20 12:30:52;Missing user impact / urgency;1;0
3214;56959;3;1;2025-10-20 15:52:30;Missing user impact / urgency;1;0
3215;56971;4;1;2025-10-20 16:01:16;Missing user impact / urgency;0;1
3216;56978;3;1;2025-10-20 14:23:06;Wrong support group;1;0
3217;56997;7;1;2025-10-20 13:11:33;Missing user impact / urgency;1;0
3218;57027;6;1;2025-10-20 14:20:34;Missing user impact / urgency;1;1
3219;57082;2;1;2025-10-20 20:02:37;Insufficient reproduction steps;0;1
3220;57117;5;1;2025-10-21 15:00:14;Wrong support group;0;1
3221;57135;5;1;2025-10-21 16:25:03;Wrong categorization;0;1
3222;57141;5;1;2025-10-21 19:08:41;Already solved in N1;0;0
3223;57160;5;1;2025-10-21 12:32:20;Wrong categorization;1;0
3224;57169;5;1;2025-10-21 21:52:38;Wrong categorization;0;1
3225;57170;5;1;2025-10-21 21:19:14;Missing user impact / urgency;0;1
3226;57173;7;1;2025-10-21 18:23:41;Already solved in N1;0;1
3227;57238;5;1;2025-10-21 15:48:49;Insufficient reproduction steps;0;1
3228;57239;4;1;2025-10-21 18:41:57;Wrong support group;1;0
3229;57268;4;1;2025-10-21 13:12:58;Wrong support group;0;0
3230;57278;3;1;2025-10-21 12:42:27;Wrong support group;0;1
3231;57330;3;1;2025-10-22 13:16:55;Wrong support group;0;1
3232;57354;3;1;2025-10-22 16:52:25;Wrong categorization;1;0
3233;57356;2;1;2025-10-22 11:37:23;Missing diagnostic evidence;0;1
3234;57358;8;1;2025-10-22 19:09:53;Wrong categorization;1;0
3235;57362;5;1;2025-10-22 10:56:00;Missing diagnostic evidence;0;1
3236;57392;8;1;2025-10-22 20:01:42;Missing diagnostic evidence;1;0
3237;57398;8;1;2025-10-22 17:49:13;Wrong support group;1;1
3238;57406;5;1;2025-10-22 10:44:37;Insufficient reproduction steps;0;1
3239;57456;5;1;2025-10-22 14:41:40;Already solved in N1;1;0
3240;57458;6;1;2025-10-22 16:29:43;Missing user impact / urgency;1;0
3241;57525;3;1;2025-10-23 16:07:23;Wrong categorization;0;1
3242;57559;2;1;2025-10-23 18:21:07;Wrong categorization;0;0
3243;57581;2;1;2025-10-23 20:03:42;Wrong support group;0;1
3244;57602;3;1;2025-10-23 12:48:17;Wrong support group;0;1
3245;57605;4;1;2025-10-23 18:40:55;Insufficient reproduction steps;0;1
3246;57647;3;1;2025-10-23 17:00:42;Wrong support group;0;1
3247;57681;2;1;2025-10-24 18:06:32;Already solved in N1;1;0
3248;57687;5;1;2025-10-24 16:51:23;Already solved in N1;0;1
3249;57693;5;1;2025-10-24 16:07:18;Wrong categorization;0;1
3250;57698;4;1;2025-10-24 18:32:37;Insufficient reproduction steps;0;1
3251;57699;5;1;2025-10-24 21:17:04;Wrong categorization;0;1
3252;57710;5;1;2025-10-24 19:22:49;Already solved in N1;0;1
3253;57755;3;1;2025-10-24 14:46:44;Wrong support group;0;1
3254;57766;3;1;2025-10-24 16:22:11;Wrong support group;0;1
3255;57789;4;1;2025-10-24 20:59:45;Wrong categorization;0;1
3256;57805;7;1;2025-10-24 14:10:33;Wrong support group;0;1
3257;57874;5;1;2025-10-25 17:56:35;Already solved in N1;0;0
3258;57879;4;1;2025-10-25 15:18:20;Missing diagnostic evidence;0;1
3259;57882;5;1;2025-10-25 13:20:15;Insufficient reproduction steps;0;1
3260;57890;7;1;2025-10-25 13:32:33;Wrong categorization;1;1
3261;57899;7;1;2025-10-25 13:43:16;Missing user impact / urgency;1;0
3262;57933;4;1;2025-10-25 17:00:16;Insufficient reproduction steps;1;0
3263;57934;5;1;2025-10-25 20:31:49;Missing diagnostic evidence;0;1
3264;57943;7;1;2025-10-25 11:58:33;Wrong categorization;0;1
3265;57963;5;1;2025-10-25 09:26:48;Missing user impact / urgency;0;1
3266;57970;4;1;2025-10-25 10:19:11;Already solved in N1;1;0
3267;57976;2;1;2025-10-25 09:49:05;Missing user impact / urgency;0;1
3268;57985;6;1;2025-10-25 16:11:35;Wrong support group;1;0
3269;57999;2;1;2025-10-25 11:56:53;Missing user impact / urgency;0;1
3270;58046;5;1;2025-10-26 13:48:23;Wrong support group;0;1
3271;58047;4;1;2025-10-26 17:31:51;Already solved in N1;1;0
3272;58056;4;1;2025-10-26 11:19:33;Missing user impact / urgency;0;1
3273;58064;2;1;2025-10-26 12:54:40;Already solved in N1;0;1
3274;58093;3;1;2025-10-26 13:10:45;Missing user impact / urgency;1;0
3275;58094;3;1;2025-10-26 23:30:13;Wrong support group;1;0
3276;58095;3;1;2025-10-26 15:08:30;Missing user impact / urgency;0;1
3277;58097;7;1;2025-10-26 18:04:31;Insufficient reproduction steps;1;0
3278;58126;2;1;2025-10-26 17:32:54;Missing user impact / urgency;0;1
3279;58154;2;1;2025-10-26 17:02:39;Wrong support group;0;1
3280;58156;7;1;2025-10-26 14:25:29;Wrong support group;1;0
3281;58175;2;1;2025-10-26 20:08:20;Already solved in N1;1;0
3282;58187;2;1;2025-10-26 14:43:32;Insufficient reproduction steps;0;1
3283;58201;8;1;2025-10-26 16:56:41;Missing diagnostic evidence;0;1
3284;58207;8;1;2025-10-27 11:41:27;Missing user impact / urgency;1;0
3285;58213;6;1;2025-10-28 04:18:23;Wrong categorization;1;0
3286;58251;3;1;2025-10-27 17:10:38;Insufficient reproduction steps;0;1
3287;58270;3;1;2025-10-27 14:33:02;Wrong support group;0;0
3288;58284;3;1;2025-10-27 18:51:14;Missing diagnostic evidence;0;1
3289;58313;2;1;2025-10-27 15:37:45;Missing user impact / urgency;0;1
3290;58323;2;1;2025-10-27 10:37:39;Missing user impact / urgency;0;1
3291;58358;8;1;2025-10-27 14:29:23;Already solved in N1;0;1
3292;58394;8;1;2025-10-27 17:45:03;Already solved in N1;0;1
3293;58419;2;1;2025-10-28 21:25:32;Wrong categorization;0;1
3294;58436;2;1;2025-10-28 20:17:18;Already solved in N1;0;1
3295;58447;5;1;2025-10-28 17:53:27;Missing user impact / urgency;0;1
3296;58448;2;1;2025-10-28 16:03:19;Wrong support group;0;1
3297;58462;5;1;2025-10-28 16:25:31;Already solved in N1;0;1
3298;58479;2;1;2025-10-28 13:51:25;Wrong support group;1;0
3299;58480;8;1;2025-10-28 14:28:36;Wrong support group;0;0
3300;58481;3;1;2025-10-28 14:22:06;Missing diagnostic evidence;0;1
3301;58487;7;1;2025-10-28 18:21:39;Insufficient reproduction steps;1;0
3302;58504;6;1;2025-10-28 13:59:23;Wrong support group;1;0
3303;58530;5;1;2025-10-28 20:58:08;Already solved in N1;0;1
3304;58588;2;1;2025-10-28 16:26:44;Missing diagnostic evidence;0;1
3305;58603;5;1;2025-10-28 13:12:05;Missing diagnostic evidence;1;0
3306;58606;5;1;2025-10-29 12:56:35;Wrong categorization;0;0
3307;58612;3;1;2025-10-29 15:40:51;Missing user impact / urgency;1;1
3308;58619;3;1;2025-10-29 18:34:52;Missing user impact / urgency;0;1
3309;58653;5;1;2025-10-29 15:58:35;Insufficient reproduction steps;0;1
3310;58654;5;1;2025-10-29 17:20:24;Missing user impact / urgency;0;1
3311;58679;4;1;2025-10-29 12:15:54;Insufficient reproduction steps;0;1
3312;58681;7;1;2025-10-29 17:20:58;Missing user impact / urgency;1;0
3313;58708;6;1;2025-10-29 13:47:38;Wrong support group;0;1
3314;58753;8;1;2025-10-29 15:03:59;Already solved in N1;1;0
3315;58762;7;1;2025-10-29 15:51:58;Wrong support group;1;0
3316;58775;3;1;2025-10-30 06:52:13;Wrong categorization;0;1
3317;58790;3;1;2025-10-30 16:19:57;Wrong support group;0;1
3318;58800;4;1;2025-10-30 18:23:39;Wrong support group;0;1
3319;58807;3;1;2025-10-30 20:08:19;Missing diagnostic evidence;0;1
3320;58886;4;1;2025-10-30 16:46:27;Missing user impact / urgency;1;0
3321;58903;4;1;2025-10-30 18:49:59;Wrong categorization;0;1
3322;58907;5;1;2025-10-30 11:54:18;Missing diagnostic evidence;1;0
3323;58908;4;1;2025-10-30 08:39:10;Already solved in N1;0;1
3324;58922;2;1;2025-10-30 21:05:30;Missing diagnostic evidence;0;1
3325;58963;5;1;2025-10-31 16:14:56;Wrong support group;1;1
3326;58979;5;1;2025-10-31 15:50:25;Wrong categorization;1;1
3327;58984;8;1;2025-10-31 18:39:21;Wrong support group;1;0
3328;59005;3;1;2025-10-31 17:17:33;Insufficient reproduction steps;0;1
3329;59010;5;1;2025-10-31 13:49:39;Insufficient reproduction steps;0;1
3330;59030;4;1;2025-10-31 12:06:44;Already solved in N1;0;1
3331;59041;5;1;2025-10-31 15:14:55;Insufficient reproduction steps;0;1
3332;59068;4;1;2025-10-31 16:21:38;Insufficient reproduction steps;0;0
3333;59072;8;1;2025-10-31 15:10:34;Insufficient reproduction steps;0;1
3334;59080;5;1;2025-10-31 16:34:45;Wrong categorization;0;1
3335;59102;4;1;2025-10-31 12:45:06;Already solved in N1;0;1
3336;59120;4;1;2025-10-31 19:27:18;Missing user impact / urgency;0;1
3337;59136;4;1;2025-10-31 15:09:23;Already solved in N1;1;0
3338;59137;6;1;2025-10-31 15:54:24;Insufficient reproduction steps;1;0
3339;59148;4;1;2025-10-31 20:37:41;Wrong support group;0;1
3340;59175;5;1;2025-10-31 13:18:58;Insufficient reproduction steps;0;1
3341;59197;8;1;2025-11-01 19:26:58;Already solved in N1;1;1
3342;59215;6;1;2025-11-01 16:44:43;Already solved in N1;0;1
3343;59237;8;1;2025-11-01 19:42:18;Wrong support group;1;0
3344;59243;2;1;2025-11-01 12:27:28;Wrong categorization;0;1
3345;59320;4;1;2025-11-01 16:38:06;Wrong categorization;0;1
3346;59343;2;1;2025-11-02 15:02:58;Already solved in N1;0;1
3347;59348;4;1;2025-11-02 15:38:52;Already solved in N1;1;0
3348;59353;4;1;2025-11-02 21:50:57;Already solved in N1;0;1
3349;59361;2;1;2025-11-02 20:44:10;Insufficient reproduction steps;1;0
3350;59407;5;1;2025-11-02 16:24:39;Wrong support group;0;0
3351;59410;2;1;2025-11-02 22:27:50;Wrong support group;0;0
3352;59434;4;1;2025-11-02 20:22:59;Insufficient reproduction steps;0;1
3353;59472;4;1;2025-11-02 15:00:05;Already solved in N1;0;1
3354;59505;7;1;2025-11-03 17:10:44;Wrong support group;1;0
3355;59510;2;1;2025-11-03 13:57:12;Already solved in N1;0;1
