reopen_id,ticket_id,reopen_timestamp,reopen_reason,reopen_sequence
3222,57130,2025-10-22 07:18:28,User could not validate fix,1
3223,57152,2025-10-23 14:04:01,Incomplete resolution,1
3224,57154,2025-10-24 16:43:03,Issue reoccurred,1
3225,57163,2025-10-25 16:50:51,Related symptom persisted,1
3226,57181,2025-10-29 01:27:57,Issue reoccurred,1
3227,57215,2025-10-23 11:26:26,User could not validate fix,1
3228,57221,2025-10-25 08:35:51,Issue reoccurred,1
3229,57222,2025-10-23 21:03:57,Related symptom persisted,1
3230,57256,2025-10-22 00:10:44,Related symptom persisted,1
3231,57256,2025-10-24 05:10:44,Issue reoccurred,2
3232,57280,2025-10-24 04:03:15,Related symptom persisted,1
3233,57292,2025-10-25 17:43:27,User could not validate fix,1
3234,57328,2025-10-24 17:38:22,Related symptom persisted,1
3235,57331,2025-10-28 01:08:29,Incomplete resolution,1
3236,57350,2025-10-24 11:04:47,Incomplete resolution,1
3237,57358,2025-10-24 02:03:15,Issue reoccurred,1
3238,57359,2025-10-23 05:04:33,User could not validate fix,1
3239,57360,2025-10-29 14:58:30,Issue reoccurred,1
3240,57369,2025-10-24 16:38:22,User could not validate fix,1
3241,57384,2025-10-25 03:10:12,User could not validate fix,1
3242,57390,2025-10-25 22:47:35,User could not validate fix,1
3243,57395,2025-10-28 05:19:48,Incomplete resolution,1
3244,57402,2025-10-26 13:57:30,Issue reoccurred,1
3245,57403,2025-10-25 18:11:14,User could not validate fix,1
3246,57418,2025-10-24 22:28:52,User could not validate fix,1
3247,57418,2025-10-24 10:13:52,User could not validate fix,2
3248,57428,2025-10-27 02:42:45,Incomplete resolution,1
3249,57428,2025-10-23 06:22:45,Related symptom persisted,2
3250,57459,2025-10-26 16:45:19,Incomplete resolution,1
3251,57500,2025-10-28 23:39:04,Related symptom persisted,1
3252,57504,2025-10-25 15:15:08,Issue reoccurred,1
3253,57527,2025-10-27 07:07:01,Related symptom persisted,1
3254,57531,2025-10-24 00:24:33,User could not validate fix,1
3255,57554,2025-10-28 19:58:48,User could not validate fix,1
3256,57630,2025-10-26 23:21:15,Related symptom persisted,1
3257,57643,2025-10-26 00:47:42,Issue reoccurred,1
3258,57644,2025-10-27 04:51:24,Issue reoccurred,1
3259,57689,2025-10-31 10:52:10,Incomplete resolution,1
3260,57708,2025-10-31 02:06:32,Issue reoccurred,1
3261,57718,2025-10-27 06:12:27,Related symptom persisted,1
3262,57727,2025-10-26 00:59:47,Related symptom persisted,1
3263,57762,2025-10-27 09:53:42,User could not validate fix,1
3264,57806,2025-10-30 19:48:59,Issue reoccurred,1
3265,57808,2025-10-27 20:15:15,Issue reoccurred,1
3266,57837,2025-11-01 15:56:40,Issue reoccurred,1
3267,57869,2025-10-26 08:25:06,Incomplete resolution,1
3268,57881,2025-10-26 14:10:59,Related symptom persisted,1
3269,57914,2025-10-31 06:19:21,Related symptom persisted,1
3270,57920,2025-10-25 19:26:31,Issue reoccurred,1
3271,57967,2025-10-31 16:34:23,Incomplete resolution,1
3272,57967,2025-10-27 20:41:23,User could not validate fix,2
3273,57986,2025-10-27 07:48:02,User could not validate fix,1
3274,57986,2025-10-30 19:00:02,Incomplete resolution,2
3275,58020,2025-10-27 22:28:50,User could not validate fix,1
3276,58032,2025-10-28 11:19:16,User could not validate fix,1
3277,58032,2025-10-28 21:24:16,User could not validate fix,2
3278,58072,2025-11-03 07:38:09,User could not validate fix,1
3279,58072,2025-11-03 15:24:09,User could not validate fix,2
3280,58080,2025-10-30 14:07:23,Issue reoccurred,1
3281,58090,2025-10-30 21:21:20,User could not validate fix,1
3282,58131,2025-10-29 21:42:30,Incomplete resolution,1
3283,58137,2025-10-28 22:39:25,Incomplete resolution,1
3284,58165,2025-10-31 10:39:27,User could not validate fix,1
3285,58187,2025-10-27 18:46:12,Issue reoccurred,1
3286,58197,2025-10-27 07:22:58,Related symptom persisted,1
3287,58207,2025-10-29 11:38:54,Related symptom persisted,1
3288,58207,2025-10-30 01:05:54,Issue reoccurred,2
3289,58217,2025-10-28 09:40:58,Issue reoccurred,1
3290,58223,2025-10-31 12:38:52,Incomplete resolution,1
3291,58223,2025-11-03 09:57:52,Issue reoccurred,2
3292,58223,2025-11-02 23:48:52,Incomplete resolution,3
3293,58231,2025-10-28 13:41:01,Related symptom persisted,1
3294,58234,2025-11-02 06:23:37,Related symptom persisted,1
3295,58267,2025-10-28 20:52:27,Related symptom persisted,1
3296,58267,2025-11-03 20:20:27,User could not validate fix,2
3297,58274,2025-11-01 14:25:15,Issue reoccurred,1
3298,58321,2025-10-31 17:56:07,Related symptom persisted,1
3299,58357,2025-10-29 17:57:03,Issue reoccurred,1
3300,58403,2025-10-30 06:25:42,Issue reoccurred,1
3301,58407,2025-10-28 13:42:21,User could not validate fix,1
3302,58419,2025-11-02 08:48:55,User could not validate fix,1
3303,58425,2025-11-03 08:39:52,User could not validate fix,1
3304,58426,2025-10-31 18:48:48,Incomplete resolution,1
3305,58439,2025-11-03 22:26:04,User could not validate fix,1
3306,58495,2025-11-01 11:43:32,Incomplete resolution,1
3307,58530,2025-11-04 04:19:53,Related symptom persisted,1
3308,58548,2025-10-31 04:34:00,Issue reoccurred,1
3309,58611,2025-11-01 10:52:53,Issue reoccurred,1
3310,58617,2025-11-01 10:25:35,Incomplete resolution,1
3311,58619,2025-11-03 11:46:57,Related symptom persisted,1
3312,58621,2025-11-02 07:54:59,Issue reoccurred,1
3313,58635,2025-11-04 05:29:08,Related symptom persisted,1
3314,58635,2025-11-10 15:59:08,Issue reoccurred,2
3315,58637,2025-11-03 03:37:52,Incomplete resolution,1
3316,58648,2025-10-30 02:20:50,User could not validate fix,1
3317,58667,2025-10-30 01:23:41,Issue reoccurred,1
3318,58667,2025-11-01 16:24:41,Issue reoccurred,2
3319,58669,2025-11-06 02:07:24,Related symptom persisted,1
3320,58690,2025-11-02 20:38:25,User could not validate fix,1
3321,58690,2025-11-05 03:21:25,Issue reoccurred,2
3322,58693,2025-11-04 18:46:32,Related symptom persisted,1
3323,58739,2025-10-31 00:15:37,Related symptom persisted,1
3324,58740,2025-11-04 12:15:22,Incomplete resolution,1
3325,58740,2025-10-31 05:16:22,Related symptom persisted,2
3326,58750,2025-11-01 20:27:58,Related symptom persisted,1
3327,58753,2025-11-05 09:43:17,Related symptom persisted,1
3328,58753,2025-11-03 18:48:17,Related symptom persisted,2
3329,58753,2025-11-04 15:14:17,User could not validate fix,3
3330,58775,2025-10-30 07:05:27,Incomplete resolution,1
3331,58787,2025-11-01 23:11:36,Related symptom persisted,1
3332,58790,2025-11-06 13:03:20,Issue reoccurred,1
3333,58790,2025-11-03 07:17:20,Incomplete resolution,2
3334,58793,2025-10-31 01:52:15,Related symptom persisted,1
3335,58806,2025-11-05 17:16:28,Related symptom persisted,1
3336,58810,2025-11-06 21:33:27,User could not validate fix,1
3337,58832,2025-11-02 04:05:07,Related symptom persisted,1
3338,58832,2025-11-01 09:06:07,Incomplete resolution,2
3339,58839,2025-11-01 08:14:22,Incomplete resolution,1
3340,58846,2025-11-01 17:24:30,Issue reoccurred,1
3341,58876,2025-11-06 02:03:00,Related symptom persisted,1
3342,58878,2025-11-03 18:49:13,Incomplete resolution,1
3343,58891,2025-11-08 05:55:47,Incomplete resolution,1
3344,58894,2025-11-05 16:22:55,Issue reoccurred,1
3345,58898,2025-11-04 11:29:10,User could not validate fix,1
3346,58923,2025-11-01 03:47:29,Issue reoccurred,1
3347,58928,2025-11-05 08:11:31,Issue reoccurred,1
3348,58938,2025-11-01 08:15:08,User could not validate fix,1
3349,58950,2025-11-05 15:52:47,Issue reoccurred,1
3350,58964,2025-11-06 05:48:28,User could not validate fix,1
3351,58979,2025-11-07 01:45:39,Issue reoccurred,1
3352,58979,2025-11-03 15:48:39,Related symptom persisted,2
3353,58990,2025-11-06 06:47:00,Related symptom persisted,1
3354,59056,2025-11-05 02:36:05,Incomplete resolution,1
3355,59119,2025-11-01 16:50:21,User could not validate fix,1
3356,59119,2025-11-04 18:00:21,Related symptom persisted,2
3357,59148,2025-11-01 10:35:18,Incomplete resolution,1
3358,59172,2025-11-01 23:07:57,User could not validate fix,1
3359,59182,2025-11-04 09:48:00,User could not validate fix,1
3360,59187,2025-11-05 18:16:05,Related symptom persisted,1
3361,59187,2025-11-01 23:52:05,Issue reoccurred,2
3362,59330,2025-11-03 07:40:11,Related symptom persisted,1
3363,59330,2025-11-05 05:04:11,Issue reoccurred,2
3364,59330,2025-11-03 03:40:11,User could not validate fix,3
3365,59379,2025-11-04 00:05:18,Issue reoccurred,1
3366,59406,2025-11-08 10:13:01,Related symptom persisted,1
3367,59410,2025-11-05 07:27:27,Related symptom persisted,1
3368,59434,2025-11-04 09:14:41,Issue reoccurred,1
3369,59439,2025-11-09 11:14:39,User could not validate fix,1
3370,59457,2025-11-08 02:58:33,Incomplete resolution,1
3371,59479,2025-11-06 03:55:45,Related symptom persisted,1
3372,59480,2025-11-09 07:34:32,Incomplete resolution,1
3373,59496,2025-11-08 19:35:39,Issue reoccurred,1
3374,59501,2025-11-12 10:58:55,User could not validate fix,1
3375,59520,2025-11-08 02:45:39,Issue reoccurred,1
3376,59557,2025-11-10 07:07:05,User could not validate fix,1
3377,59559,2025-11-08 21:30:02,Incomplete resolution,1
3378,59563,2025-11-05 17:23:35,Incomplete resolution,1
3379,59590,2025-11-08 23:33:31,Incomplete resolution,1
3380,59639,2025-11-07 08:32:09,Issue reoccurred,1
3381,59669,2025-11-09 10:26:13,Incomplete resolution,1
3382,59694,2025-11-06 23:59:52,Incomplete resolution,1
3383,59694,2025-11-06 05:37:52,Issue reoccurred,2
3384,59758,2025-11-10 08:27:17,Issue reoccurred,1
3385,59791,2025-11-08 06:34:36,Incomplete resolution,1
3386,59808,2025-11-10 08:18:22,Issue reoccurred,1
3387,59858,2025-11-10 01:37:34,Incomplete resolution,1
3388,59859,2025-11-07 16:00:31,Related symptom persisted,1
3389,59869,2025-11-05 07:46:17,Incomplete resolution,1
3390,59873,2025-11-09 12:16:03,Incomplete resolution,1
3391,59883,2025-11-07 02:27:10,Related symptom persisted,1
3392,59886,2025-11-06 08:09:27,Related symptom persisted,1
3393,59887,2025-11-05 15:53:03,Incomplete resolution,1
3394,59890,2025-11-06 23:36:51,Issue reoccurred,1
3395,59915,2025-11-05 16:50:32,Incomplete resolution,1
3396,59915,2025-11-08 14:46:32,Issue reoccurred,2
3397,59948,2025-11-12 16:03:34,User could not validate fix,1
3398,59960,2025-11-10 08:19:28,Related symptom persisted,1
3399,59966,2025-11-11 17:39:24,Related symptom persisted,1
3400,59975,2025-11-12 17:40:17,Related symptom persisted,1
3401,60042,2025-11-05 22:25:32,Related symptom persisted,1
3402,60043,2025-11-11 21:51:42,User could not validate fix,1
3403,60076,2025-11-09 04:18:37,User could not validate fix,1
3404,60116,2025-11-08 16:25:53,Issue reoccurred,1
3405,60125,2025-11-09 04:11:58,Issue reoccurred,1
3406,60155,2025-11-11 05:55:53,User could not validate fix,1
3407,60162,2025-11-10 07:40:24,Related symptom persisted,1
3408,60162,2025-11-08 19:15:24,Incomplete resolution,2
3409,60176,2025-11-10 02:21:17,User could not validate fix,1
3410,60189,2025-11-07 06:54:52,Incomplete resolution,1
3411,60189,2025-11-08 14:26:52,Issue reoccurred,2
3412,60196,2025-11-12 02:23:00,Incomplete resolution,1
3413,60203,2025-11-11 12:52:14,Incomplete resolution,1
3414,60215,2025-11-08 14:23:13,User could not validate fix,1
3415,60251,2025-11-10 09:02:50,User could not validate fix,1
3416,60289,2025-11-11 18:20:24,Incomplete resolution,1
3417,60315,2025-11-12 07:19:48,User could not validate fix,1
3418,60315,2025-11-10 07:01:48,Issue reoccurred,2
3419,60320,2025-11-08 13:37:09,Issue reoccurred,1
3420,60321,2025-11-07 04:37:50,Issue reoccurred,1
3421,60322,2025-11-13 18:53:56,Incomplete resolution,1
3422,60325,2025-11-11 14:04:00,Related symptom persisted,1
3423,60333,2025-11-12 21:20:41,Incomplete resolution,1
3424,60333,2025-11-11 07:33:41,Related symptom persisted,2
3425,60343,2025-11-14 12:32:00,Issue reoccurred,1
3426,60365,2025-11-11 06:20:59,Issue reoccurred,1
3427,60383,2025-11-12 20:41:45,Related symptom persisted,1
3428,60383,2025-11-14 07:27:45,Related symptom persisted,2
3429,60388,2025-11-10 10:56:33,Related symptom persisted,1
3430,60428,2025-11-11 15:52:45,Related symptom persisted,1
3431,60440,2025-11-10 00:59:20,Related symptom persisted,1
3432,60444,2025-11-10 15:42:25,Incomplete resolution,1
3433,60444,2025-11-09 13:41:25,User could not validate fix,2
3434,60494,2025-11-11 08:01:07,User could not validate fix,1
3435,60552,2025-11-12 00:52:48,User could not validate fix,1
3436,60556,2025-11-12 01:22:28,Issue reoccurred,1
3437,60556,2025-11-15 00:53:28,User could not validate fix,2
3438,60578,2025-11-15 06:49:02,User could not validate fix,1
3439,60631,2025-11-08 20:45:01,Issue reoccurred,1
3440,60641,2025-11-10 06:59:00,Issue reoccurred,1
3441,60648,2025-11-09 09:09:31,User could not validate fix,1
3442,60648,2025-11-14 14:56:31,User could not validate fix,2
3443,60666,2025-11-12 21:33:24,Related symptom persisted,1
3444,60671,2025-11-11 22:30:09,Issue reoccurred,1
3445,60671,2025-11-13 13:57:09,Issue reoccurred,2
3446,60683,2025-11-14 00:46:14,Issue reoccurred,1
3447,60692,2025-11-16 04:31:51,Related symptom persisted,1
3448,60732,2025-11-14 04:09:59,Related symptom persisted,1
3449,60732,2025-11-16 02:24:59,Issue reoccurred,2
3450,60746,2025-11-13 17:19:36,Incomplete resolution,1
3451,60768,2025-11-16 14:42:29,User could not validate fix,1
3452,60774,2025-11-11 13:03:06,User could not validate fix,1
3453,60774,2025-11-14 19:12:06,User could not validate fix,2
3454,60774,2025-11-13 17:11:06,User could not validate fix,3
3455,60793,2025-11-10 15:12:23,Issue reoccurred,1
3456,60793,2025-11-17 02:16:23,Incomplete resolution,2
3457,60807,2025-11-12 08:35:29,Incomplete resolution,1
3458,60836,2025-11-13 13:52:57,Incomplete resolution,1
3459,60877,2025-11-16 10:45:51,Incomplete resolution,1
3460,60878,2025-11-13 01:30:20,Issue reoccurred,1
3461,60878,2025-11-13 07:52:20,Incomplete resolution,2
3462,60880,2025-11-16 22:43:02,Issue reoccurred,1
3463,60900,2025-11-16 13:42:01,Incomplete resolution,1
3464,60905,2025-11-17 10:19:41,User could not validate fix,1
3465,60919,2025-11-17 04:41:09,Incomplete resolution,1
3466,60919,2025-11-15 11:40:09,Issue reoccurred,2
3467,60922,2025-11-17 05:47:46,Related symptom persisted,1
3468,60922,2025-11-18 02:13:46,Incomplete resolution,2
3469,60930,2025-11-11 10:42:42,User could not validate fix,1
3470,60933,2025-11-13 12:22:36,Related symptom persisted,1
3471,60933,2025-11-17 07:26:36,Incomplete resolution,2
3472,60937,2025-11-12 10:33:36,User could not validate fix,1
3473,60937,2025-11-15 19:38:36,User could not validate fix,2
3474,60942,2025-11-17 00:10:00,Incomplete resolution,1
3475,60942,2025-11-10 22:22:00,User could not validate fix,2
3476,60942,2025-11-16 18:06:00,Related symptom persisted,3
3477,60967,2025-11-16 19:50:27,User could not validate fix,1
3478,61041,2025-11-17 07:36:11,Related symptom persisted,1
3479,61049,2025-11-17 11:14:35,Issue reoccurred,1
3480,61066,2025-11-14 06:52:55,Incomplete resolution,1
3481,61075,2025-11-13 08:51:49,Issue reoccurred,1
3482,61105,2025-11-17 20:21:19,Related symptom persisted,1
3483,61134,2025-11-18 04:42:45,Incomplete resolution,1
3484,61134,2025-11-13 12:01:45,Incomplete resolution,2
3485,61161,2025-11-13 02:03:20,Issue reoccurred,1
3486,61174,2025-11-13 12:21:12,User could not validate fix,1
3487,61209,2025-11-17 19:46:01,Issue reoccurred,1
3488,61216,2025-11-16 22:45:48,Issue reoccurred,1
3489,61216,2025-11-17 00:37:48,User could not validate fix,2
3490,61216,2025-11-13 15:38:48,User could not validate fix,3
3491,61231,2025-11-16 03:54:20,Related symptom persisted,1
3492,61231,2025-11-18 00:41:20,Incomplete resolution,2
3493,61245,2025-11-15 11:50:18,Issue reoccurred,1
3494,61246,2025-11-17 08:01:39,Incomplete resolution,1
3495,61263,2025-11-13 08:21:41,Issue reoccurred,1
3496,61263,2025-11-14 12:10:41,Issue reoccurred,2
3497,61326,2025-11-18 05:43:29,Related symptom persisted,1
3498,61349,2025-11-19 23:41:17,Incomplete resolution,1
3499,61349,2025-11-14 00:31:17,Related symptom persisted,2
3500,61349,2025-11-13 07:56:17,Related symptom persisted,3
3501,61354,2025-11-18 18:54:29,User could not validate fix,1
3502,61361,2025-11-19 16:21:57,Issue reoccurred,1
3503,61361,2025-11-18 03:14:57,User could not validate fix,2
3504,61361,2025-11-19 20:55:57,Issue reoccurred,3
3505,61366,2025-11-18 02:00:41,User could not validate fix,1
3506,61409,2025-11-16 00:43:15,Incomplete resolution,1
3507,61420,2025-11-19 01:12:54,Incomplete resolution,1
3508,61424,2025-11-15 04:02:43,User could not validate fix,1
3509,61474,2025-11-20 23:45:04,Issue reoccurred,1
3510,61485,2025-11-21 06:22:15,User could not validate fix,1
3511,61506,2025-11-20 22:12:49,User could not validate fix,1
3512,61582,2025-11-16 01:57:05,Issue reoccurred,1
3513,61582,2025-11-20 20:21:05,Related symptom persisted,2
3514,61618,2025-11-16 07:08:40,Related symptom persisted,1
3515,61678,2025-11-14 20:40:24,User could not validate fix,1
3516,61682,2025-11-19 03:51:17,Incomplete resolution,1
3517,61699,2025-11-21 07:21:20,Issue reoccurred,1
3518,61703,2025-11-16 07:12:07,User could not validate fix,1
3519,61711,2025-11-16 02:15:04,User could not validate fix,1
3520,61718,2025-11-20 14:27:46,User could not validate fix,1
3521,61734,2025-11-19 18:52:49,User could not validate fix,1
3522,61762,2025-11-20 21:31:00,Incomplete resolution,1
3523,61800,2025-11-17 17:26:09,Issue reoccurred,1
3524,61800,2025-11-16 11:05:09,User could not validate fix,2
3525,61814,2025-11-21 00:36:25,Related symptom persisted,1
3526,61833,2025-11-17 06:10:17,User could not validate fix,1
3527,61865,2025-11-22 00:15:21,Incomplete resolution,1
3528,61884,2025-11-23 04:51:25,Incomplete resolution,1
3529,61938,2025-11-18 13:22:11,Issue reoccurred,1
3530,61943,2025-11-18 01:01:19,User could not validate fix,1
3531,61962,2025-11-20 23:08:26,Incomplete resolution,1
3532,61978,2025-11-17 20:54:52,User could not validate fix,1
3533,62002,2025-11-18 17:05:30,User could not validate fix,1
3534,62016,2025-11-19 09:55:08,Incomplete resolution,1
3535,62092,2025-11-19 15:48:31,User could not validate fix,1
3536,62106,2025-11-26 20:37:08,Issue reoccurred,1
3537,62107,2025-11-21 14:45:06,Incomplete resolution,1
3538,62128,2025-11-18 04:19:34,Issue reoccurred,1
3539,62172,2025-11-21 15:49:09,User could not validate fix,1
3540,62176,2025-11-24 09:46:39,User could not validate fix,1
3541,62176,2025-11-18 23:20:39,Issue reoccurred,2
3542,62176,2025-11-23 03:48:39,Issue reoccurred,3
3543,62205,2025-11-22 11:09:49,Incomplete resolution,1
3544,62205,2025-11-19 13:13:49,Issue reoccurred,2
3545,62235,2025-11-23 23:33:09,User could not validate fix,1
3546,62253,2025-11-19 17:30:52,Incomplete resolution,1
3547,62257,2025-11-24 15:03:13,User could not validate fix,1
3548,62257,2025-11-18 20:29:13,Incomplete resolution,2
3549,62257,2025-11-23 17:55:13,User could not validate fix,3
3550,62260,2025-11-18 06:48:11,User could not validate fix,1
3551,62301,2025-11-22 13:48:49,User could not validate fix,1
3552,62337,2025-11-23 09:53:42,Incomplete resolution,1
3553,62337,2025-11-18 13:37:42,Incomplete resolution,2
3554,62342,2025-11-18 19:59:35,Related symptom persisted,1
3555,62355,2025-11-22 03:36:44,Incomplete resolution,1
3556,62370,2025-11-24 11:12:58,Issue reoccurred,1
3557,62377,2025-11-22 04:54:04,Issue reoccurred,1
3558,62378,2025-11-18 04:36:39,Related symptom persisted,1
3559,62393,2025-11-23 11:55:01,Related symptom persisted,1
3560,62400,2025-11-22 03:26:02,Issue reoccurred,1
3561,62408,2025-11-23 03:17:19,User could not validate fix,1
3562,62426,2025-11-19 23:02:12,Related symptom persisted,1
3563,62426,2025-11-23 18:45:12,Incomplete resolution,2
3564,62439,2025-11-19 19:33:32,User could not validate fix,1
3565,62465,2025-11-23 20:08:18,Incomplete resolution,1
3566,62509,2025-11-25 07:59:13,Incomplete resolution,1
3567,62527,2025-11-22 15:47:23,User could not validate fix,1
3568,62552,2025-11-24 20:14:55,Incomplete resolution,1
3569,62574,2025-11-26 10:25:33,User could not validate fix,1
3570,62695,2025-11-24 18:48:07,Related symptom persisted,1
3571,62727,2025-11-23 23:42:51,User could not validate fix,1
3572,62730,2025-11-22 19:18:30,Issue reoccurred,1
3573,62779,2025-11-21 21:13:00,User could not validate fix,1
3574,62779,2025-11-23 02:09:00,User could not validate fix,2
3575,62789,2025-11-25 01:12:35,User could not validate fix,1
3576,62883,2025-11-27 05:12:48,Incomplete resolution,1
3577,62884,2025-11-26 14:22:15,Incomplete resolution,1
3578,62920,2025-11-21 18:56:38,Related symptom persisted,1
3579,62928,2025-11-26 18:59:01,Issue reoccurred,1
3580,62951,2025-11-21 22:05:30,User could not validate fix,1
3581,62970,2025-11-21 14:13:43,Issue reoccurred,1
3582,62976,2025-11-25 21:02:01,Related symptom persisted,1
3583,62976,2025-11-21 13:42:01,User could not validate fix,2
3584,62991,2025-11-25 12:02:40,Issue reoccurred,1
3585,62991,2025-11-22 01:02:40,Related symptom persisted,2
3586,63013,2025-11-23 03:27:14,Issue reoccurred,1
3587,63043,2025-11-28 07:40:05,Issue reoccurred,1
3588,63066,2025-11-26 05:25:19,User could not validate fix,1
3589,63090,2025-11-22 11:29:35,Issue reoccurred,1
3590,63106,2025-11-24 18:21:41,Related symptom persisted,1
3591,63129,2025-11-28 08:58:48,Issue reoccurred,1
3592,63136,2025-11-24 03:15:22,User could not validate fix,1
3593,63167,2025-11-25 02:18:08,User could not validate fix,1
3594,63170,2025-11-24 12:59:59,Related symptom persisted,1
3595,63184,2025-11-26 03:54:37,Related symptom persisted,1
3596,63243,2025-11-26 09:25:07,Related symptom persisted,1
3597,63281,2025-11-27 18:31:48,Incomplete resolution,1
3598,63298,2025-11-28 02:22:50,Incomplete resolution,1
3599,63357,2025-11-24 05:52:15,User could not validate fix,1
3600,63378,2025-11-28 18:23:36,Incomplete resolution,1
3601,63382,2025-11-28 00:34:48,Incomplete resolution,1
3602,63393,2025-11-26 06:13:46,Related symptom persisted,1
3603,63393,2025-11-26 05:07:46,Issue reoccurred,2
3604,63414,2025-11-28 03:18:07,Related symptom persisted,1
3605,63431,2025-11-24 00:35:38,Related symptom persisted,1
3606,63437,2025-11-24 10:55:01,Issue reoccurred,1
3607,63446,2025-11-26 12:46:21,Incomplete resolution,1
3608,63473,2025-11-26 18:01:21,Incomplete resolution,1
3609,63473,2025-11-26 23:56:21,Issue reoccurred,2
3610,63519,2025-11-29 14:19:34,Incomplete resolution,1
3611,63526,2025-11-30 17:36:16,Incomplete resolution,1
3612,63530,2025-11-24 22:15:08,Incomplete resolution,1
3613,63533,2025-11-26 14:02:54,Issue reoccurred,1
3614,63533,2025-11-23 22:53:54,Incomplete resolution,2
3615,63555,2025-11-27 16:52:35,User could not validate fix,1
3616,63581,2025-11-28 02:06:10,Related symptom persisted,1
3617,63582,2025-11-28 14:33:43,Related symptom persisted,1
3618,63603,2025-11-26 06:13:20,Issue reoccurred,1
3619,63608,2025-12-01 08:41:33,User could not validate fix,1
3620,63637,2025-12-01 10:25:10,Incomplete resolution,1
3621,63660,2025-11-29 10:43:33,Related symptom persisted,1
3622,63667,2025-11-30 17:54:24,Issue reoccurred,1
3623,63681,2025-11-28 00:06:24,Related symptom persisted,1
3624,63689,2025-12-01 09:50:50,Incomplete resolution,1
3625,63698,2025-11-26 05:33:57,User could not validate fix,1
3626,63698,2025-11-29 13:19:57,Issue reoccurred,2
3627,63740,2025-11-25 18:57:22,Issue reoccurred,1
3628,63744,2025-12-04 12:40:54,Related symptom persisted,1
3629,63766,2025-11-27 08:05:45,Incomplete resolution,1
3630,63786,2025-11-29 20:58:24,User could not validate fix,1
3631,63796,2025-11-28 06:19:24,Issue reoccurred,1
3632,63826,2025-12-01 04:35:14,Related symptom persisted,1
3633,63836,2025-11-26 12:31:00,Related symptom persisted,1
3634,63836,2025-11-28 08:18:00,User could not validate fix,2
3635,63840,2025-12-01 22:14:38,Incomplete resolution,1
3636,63842,2025-12-01 23:22:59,Incomplete resolution,1
3637,63868,2025-12-02 03:32:47,Related symptom persisted,1
3638,63887,2025-11-25 15:04:34,Incomplete resolution,1
3639,63954,2025-11-27 07:39:29,Incomplete resolution,1
3640,63954,2025-11-27 04:05:29,Related symptom persisted,2
3641,63960,2025-12-03 03:51:27,User could not validate fix,1
3642,64042,2025-12-02 00:34:54,Related symptom persisted,1
3643,64049,2025-11-29 20:17:56,User could not validate fix,1
3644,64053,2025-12-02 12:26:00,Incomplete resolution,1
3645,64053,2025-11-29 18:27:00,Related symptom persisted,2
3646,64055,2025-12-02 12:31:49,Issue reoccurred,1
3647,64064,2025-11-28 14:30:11,Issue reoccurred,1
3648,64065,2025-11-28 11:08:28,Related symptom persisted,1
3649,64092,2025-12-04 07:29:28,User could not validate fix,1
3650,64117,2025-11-30 13:31:29,Related symptom persisted,1
3651,64240,2025-12-04 13:10:12,Related symptom persisted,1
3652,64241,2025-12-03 18:55:56,Incomplete resolution,1
3653,64292,2025-11-28 17:47:20,Related symptom persisted,1
3654,64292,2025-12-01 09:23:20,Incomplete resolution,2
3655,64293,2025-12-01 06:08:11,Issue reoccurred,1
3656,64293,2025-12-02 19:24:11,Issue reoccurred,2
3657,64307,2025-12-04 04:49:02,Incomplete resolution,1
3658,64341,2025-12-04 21:45:19,User could not validate fix,1
3659,64370,2025-12-01 10:23:57,Incomplete resolution,1
3660,64380,2025-12-05 00:03:49,User could not validate fix,1
3661,64380,2025-11-29 20:26:49,Incomplete resolution,2
3662,64399,2025-12-02 20:45:46,Issue reoccurred,1
3663,64407,2025-12-02 06:49:10,Related symptom persisted,1
3664,64407,2025-12-02 08:48:10,User could not validate fix,2
3665,64424,2025-12-02 01:05:52,Issue reoccurred,1
3666,64424,2025-12-01 20:34:52,Related symptom persisted,2
3667,64431,2025-12-04 07:50:50,User could not validate fix,1
3668,64449,2025-12-02 15:43:57,Incomplete resolution,1
3669,64518,2025-12-02 09:38:27,User could not validate fix,1
3670,64571,2025-12-04 01:42:11,Incomplete resolution,1
3671,64623,2025-12-02 15:42:40,Related symptom persisted,1
3672,64665,2025-12-01 08:58:19,User could not validate fix,1
3673,64674,2025-12-02 08:28:35,Issue reoccurred,1
3674,64695,2025-12-05 20:59:55,Issue reoccurred,1
3675,64702,2025-11-30 09:28:44,Issue reoccurred,1
3676,64726,2025-12-03 07:55:19,User could not validate fix,1
3677,64726,2025-11-30 15:54:19,User could not validate fix,2
3678,64746,2025-12-05 04:45:32,User could not validate fix,1
3679,64750,2025-12-02 14:23:17,Incomplete resolution,1
3680,64758,2025-12-04 20:57:26,Incomplete resolution,1
3681,64773,2025-11-30 15:25:52,Related symptom persisted,1
3682,64820,2025-12-06 18:27:14,Incomplete resolution,1
3683,64820,2025-12-07 05:18:14,Related symptom persisted,2
3684,64949,2025-12-03 18:07:51,Incomplete resolution,1
3685,64954,2025-12-06 09:16:36,Related symptom persisted,1
3686,64978,2025-12-08 18:02:20,User could not validate fix,1
3687,64979,2025-12-03 09:16:44,Related symptom persisted,1
3688,64991,2025-12-06 21:45:22,Related symptom persisted,1
3689,64993,2025-12-01 16:40:50,Incomplete resolution,1
3690,64993,2025-12-04 05:29:50,Incomplete resolution,2
